event_ticker,market_ticker,side,strike,spot_at_decision,dist_usd,decision_utc,close_utc,model_p_yes,entry_quoted,entry_fill,exit_fill,exit_reason,edge_c_decision,contracts,gross_pnl,fees,net_pnl,throttled
KXBTCD-26MAY1008,KXBTCD-26MAY1008-T80799.99,no,80799.99,80785.95000000001,14.039999999993597,2026-05-10T11:28:55.615453900+00:00,2026-05-10T11:55:00.615453900+00:00,0.4786666666666667,0.36,0.37,0.31000000000000005,stop_loss (-4.5c),9.682133333333333,1,-0.05999999999999994,0.04,-0.09999999999999995,False
KXBTCD-26MAY1104,KXBTCD-26MAY1104-T80699.99,no,80699.99,80698.95,1.040000000008149,2026-05-11T07:45:10.874211900+00:00,2026-05-11T07:55:00.874211900+00:00,0.508,0.36,0.37,0.31000000000000005,stop_loss (-4.5c),6.748800000000001,1,-0.05999999999999994,0.04,-0.09999999999999995,False
KXBTCD-26MAY1015,KXBTCD-26MAY1015-T81299.99,no,81299.99,81291.35,8.639999999999418,2026-05-10T18:40:45.448319800+00:00,2026-05-10T18:55:00.448319800+00:00,0.4846666666666667,0.38,0.39,0.53,take_profit (+18.0c),6.936533333333331,1,0.14,0.04,0.1,False
KXBTCD-26MAY1219,KXBTCD-26MAY1219-T80599.99,no,80599.99,80621.15,21.15999999998894,2026-05-12T22:42:30.852160500+00:00,2026-05-12T22:55:00.852160500+00:00,0.5846666666666667,0.29000000000000004,0.30000000000000004,0.24,stop_loss (-4.0c),6.768133333333328,1,-0.06000000000000005,0.04,-0.10000000000000006,False
KXBTCD-26MAY0919,KXBTCD-26MAY0919-T80699.99,no,80699.99,80750.65,50.65999999998894,2026-05-09T22:25:05.457352700+00:00,2026-05-09T22:55:00.457352700+00:00,0.624,0.25,0.26,0.18999999999999995,stop_loss (-4.0c),7.349999999999999,1,-0.07000000000000006,0.04,-0.11000000000000007,False
KXBTCD-26MAY1000,KXBTCD-26MAY1000-T80799.99,yes,80799.99,80730.85,69.13999999999942,2026-05-10T03:25:05.798254900+00:00,2026-05-10T03:55:00.798254900+00:00,0.35933333333333334,0.20999999999999996,0.21999999999999997,0.16999999999999998,stop_loss (-3.5c),10.288133333333338,1,-0.04999999999999999,0.03,-0.07999999999999999,False
KXBTCD-26MAY1014,KXBTCD-26MAY1014-T81299.99,no,81299.99,81363.65,63.65999999998894,2026-05-10T17:29:25.897611200+00:00,2026-05-10T17:55:00.897611200+00:00,0.664,0.21999999999999997,0.22999999999999998,0.17999999999999994,stop_loss (-3.0c),6.7951999999999995,1,-0.050000000000000044,0.04,-0.09000000000000005,False
KXBTCD-26MAY0621,KXBTCD-26MAY0621-T81299.99,no,81299.99,81181.15,118.84000000001106,2026-05-07T00:32:35.745022200+00:00,2026-05-07T00:55:00.745022200+00:00,0.20333333333333334,0.6699999999999999,0.6799999999999999,0.82,take_profit (+18.0c),6.475866666666667,1,0.14,0.04,0.1,False
KXBTCD-26MAY1018,KXBTCD-26MAY1018-T80699.99,yes,80699.99,80851.1,151.11000000000058,2026-05-10T21:43:23.580968700+00:00,2026-05-10T21:54:53.580968700+00:00,0.9066666666666666,0.78,0.79,0.96,take_profit (+18.5c),7.861866666666659,1,0.16999999999999993,0.03,0.13999999999999993,False
KXBTCD-26MAY1003,KXBTCD-26MAY1003-T80699.99,yes,80699.99,80678.85,21.139999999999418,2026-05-10T06:27:05.772279100+00:00,2026-05-10T06:55:00.772279100+00:00,0.4666666666666667,0.33999999999999997,0.35,0.27,stop_loss (-4.5c),6.38346666666667,1,-0.07999999999999996,0.04,-0.11999999999999997,False
KXBTCD-26MAY0814,KXBTCD-26MAY0814-T79999.99,yes,79999.99,80199.95,199.95999999999185,2026-05-08T17:31:10.446741800+00:00,2026-05-08T17:55:00.446741800+00:00,0.8906666666666667,0.77,0.78,0.66,stop_loss (-9.5c),7.10786666666667,1,-0.12,0.04,-0.16,False
KXBTCD-26MAY1121,KXBTCD-26MAY1121-T81499.99,no,81499.99,81470.35,29.639999999999418,2026-05-12T00:45:15.765869800+00:00,2026-05-12T00:55:00.765869800+00:00,0.39866666666666667,0.43000000000000005,0.44000000000000006,0.36,stop_loss (-5.5c),10.27053333333333,1,-0.08000000000000007,0.04,-0.12000000000000008,False
KXBTCD-26MAY1102,KXBTCD-26MAY1102-T80799.99,no,80799.99,80743.05,56.94000000000233,2026-05-11T05:45:10.624726200+00:00,2026-05-11T05:55:00.624726200+00:00,0.2926666666666667,0.54,0.55,0.43999999999999995,stop_loss (-8.0c),9.778133333333333,1,-0.1100000000000001,0.04,-0.1500000000000001,False
KXBTCD-26MAY1002,KXBTCD-26MAY1002-T80799.99,yes,80799.99,80774.05,25.94000000000233,2026-05-10T05:29:51.183820700+00:00,2026-05-10T05:55:01.183820700+00:00,0.4533333333333333,0.31999999999999995,0.32999999999999996,0.26,stop_loss (-4.0c),7.240533333333335,1,-0.06999999999999995,0.04,-0.10999999999999996,False
