event_ticker,market_ticker,side,strike,spot_at_decision,dist_usd,decision_utc,close_utc,model_p_yes,entry_quoted,entry_fill,exit_fill,exit_reason,edge_c_decision,contracts,gross_pnl,fees,net_pnl,throttled
KXBTCD-26MAY1002,KXBTCD-26MAY1002-T80799.99,yes,80799.99,80774.05,25.94000000000233,2026-05-10T05:29:51.183820700+00:00,2026-05-10T05:55:01.183820700+00:00,0.4573333333333333,0.31999999999999995,0.33999999999999997,0.24000000000000002,stop_loss (-7.0c),7.640533333333336,1,-0.09999999999999995,0.04,-0.13999999999999996,False
KXBTCD-26MAY1208,KXBTCD-26MAY1208-T80699.99,no,80699.99,80700.05,0.059999999997671694,2026-05-12T11:46:45.862983700+00:00,2026-05-12T11:55:00.862983700+00:00,0.5126666666666667,0.39,0.41000000000000003,0.30000000000000004,stop_loss (-8.5c),3.0721333333333263,1,-0.10999999999999999,0.04,-0.15,False
KXBTCD-26MAY1100,KXBTCD-26MAY1100-T80699.99,no,80699.99,80680.45000000001,19.539999999993597,2026-05-11T03:46:05.375089300+00:00,2026-05-11T03:55:00.375089300+00:00,0.43466666666666665,0.45999999999999996,0.48,0.35,stop_loss (-10.0c),3.578133333333338,1,-0.13,0.04,-0.17,False
KXBTCD-26MAY1112,KXBTCD-26MAY1112-T81099.99,yes,81099.99,81216.75,116.75999999999476,2026-05-11T15:42:15.367201500+00:00,2026-05-11T15:55:00.367201500+00:00,0.846,0.76,0.78,0.7999999999999999,take_profit (+6.0c),3.4927999999999964,1,0.019999999999999907,0.04,-0.020000000000000094,False
KXBTCD-26MAY0617,KXBTCD-26MAY0617-T81499.99,no,81499.99,81332.65,167.34000000001106,2026-05-06T20:33:00.765679100+00:00,2026-05-06T20:55:00.765679100+00:00,0.16,0.74,0.76,0.79,take_profit (+5.5c),4.612799999999999,1,0.030000000000000027,0.04,-0.009999999999999974,False
KXBTCD-26MAY0802,KXBTCD-26MAY0802-T79699.99,yes,79699.99,79603.35,96.63999999999942,2026-05-08T05:25:15.013891800+00:00,2026-05-08T05:55:00.013891800+00:00,0.30466666666666664,0.22999999999999998,0.24999999999999997,0.26,take_profit (+5.0c),2.507866666666666,1,0.010000000000000037,0.04,-0.029999999999999964,False
KXBTCD-26MAY0814,KXBTCD-26MAY0814-T79999.99,yes,79999.99,80199.95,199.95999999999185,2026-05-08T17:31:10.446741800+00:00,2026-05-08T17:55:00.446741800+00:00,0.9,0.77,0.79,0.82,take_profit (+5.5c),8.0412,1,0.029999999999999916,0.04,-0.010000000000000085,False
KXBTCD-26MAY1121,KXBTCD-26MAY1121-T81499.99,no,81499.99,81518.05,18.05999999999767,2026-05-12T00:42:55.765869800+00:00,2026-05-12T00:55:00.765869800+00:00,0.578,0.32999999999999996,0.35,0.37,take_profit (+5.5c),3.0092000000000088,1,0.020000000000000018,0.04,-0.019999999999999983,False
KXBTCD-26MAY1102,KXBTCD-26MAY1102-T80799.99,no,80799.99,80743.05,56.94000000000233,2026-05-11T05:45:10.624726200+00:00,2026-05-11T05:55:00.624726200+00:00,0.304,0.54,0.56,0.4099999999999999,stop_loss (-11.5c),8.644800000000004,1,-0.15000000000000013,0.04,-0.19000000000000014,False
KXBTCD-26MAY0716,KXBTCD-26MAY0716-T79899.99,no,79899.99,79964.4,64.40999999998894,2026-05-07T19:29:26.280405600+00:00,2026-05-07T19:55:01.280405600+00:00,0.6426666666666667,0.27,0.29000000000000004,0.19999999999999998,stop_loss (-6.0c),3.2145333333333266,1,-0.09000000000000005,0.04,-0.13000000000000006,False
